UserID,MovieID,Rating
2941,2278,3.4703064
2941,1396,3.5285754
2941,17,3.588667
2941,2248,3.5835924
2941,1022,3.655929
2941,2454,2.6917615
2941,1240,3.2890716
2941,1249,3.5256624
2941,2657,3.2572284
2941,2311,3.5531425
2941,915,3.4793868
2941,2012,2.7925725
2941,920,3.9947467
2941,1617,4.410034
2941,11,3.5835924
2941,3230,3.5256624
2941,2944,2.6453178
2941,3681,4.0468163
2941,3481,3.439629
2941,2424,3.4793868
2941,1376,3.0473547
2941,3066,3.955021
2941,2502,3.4793868
2941,3638,2.8026462
2941,594,3.655929
2941,2942,3.588667
2941,1222,4.0967655
2941,1748,3.884296
2941,2450,2.20394
2941,1247,3.588667
2941,1250,4.290681
2941,1224,4.290681
2941,1391,2.755492
2941,900,3.8090506
2941,2096,3.655929
2941,2038,2.1602447
2941,2294,3.514995
2941,2121,2.928493
2941,2065,3.5835924
2941,1030,3.248549
2941,293,4.1075325
2941,549,4.2010345
2941,3606,3.6756773
2941,2110,3.796443
2941,1284,4.5633655
2941,2067,3.9947467
2941,3932,2.6917615
2941,2517,2.6531348
2941,2119,2.6531348
2941,1211,3.5835924
2941,2179,3.5256624
2968,2797,3.6381135
2968,588,3.9831214
2968,1370,3.7561202
2968,1912,3.975079
2968,357,3.709755
2968,2858,3.8324938
2968,480,3.6156044
2968,1777,3.709755
2968,2628,3.845819
2968,1196,4.087547
2968,1203,3.8930502
2968,104,3.5582643
2968,2539,3.5582643
2968,780,3.8975592
2968,1485,3.5582643
2968,3108,3.723785
2968,2115,3.6808667
2968,1377,3.3851824
2968,1717,3.5365157
2968,1584,3.9146857
2968,543,3.8057456
2968,708,3.709755
2968,1376,3.6156044
2968,2567,3.5582643
2968,3809,3.5582643
2968,3477,3.8324938
2968,1013,3.8442159
2968,1047,3.7561202
2968,553,3.9284472
2968,1682,3.8930502
2968,1339,3.4919586
2968,3186,3.8930502
2968,257,4.0811043
2968,1661,3.7560306
2980,2797,3.5624032
2980,2762,3.6803198
2980,150,3.7780747
2980,608,3.9486718
2980,1095,3.7780747
2980,1307,3.6340442
2980,2640,3.386663
2980,2291,3.6879468
2980,1200,3.6321063
2980,1747,3.696765
2980,1343,3.6803198
2980,1225,3.7780747
2980,353,3.2796803
2980,1231,3.7780747
2980,1927,3.8319316
2980,1233,3.7954483
2980,1960,3.9075851
2980,2872,3.5547285
2980,2010,3.4327197
2980,1230,3.6340442
2980,3179,3.7780747
2980,2183,3.6803198
2980,265,3.6879468
2980,1217,3.9075851
2980,1277,3.5865436
2980,308,3.7780747
2980,2197,3.7780747
2986,2797,3.2314763
2986,1188,3.212596
2986,1690,2.2900805
2986,1953,3.475212
2986,165,2.9696174
2986,1968,3.6072917
2986,2359,3.2715697
2986,1704,3.5693893
2986,3536,3.212596
2986,2966,3.5693893
2986,2100,3.063562
2986,589,3.144362
2986,3155,3.3983421
2986,1711,2.96346
2986,2023,3.9325066
2986,25,3.3983421
2986,3270,3.5693893
2986,3100,3.5693893
2986,2094,2.7709715
2986,780,2.9991844
2986,3499,2.4946694
2986,1466,3.8163385
2986,428,3.5693893
2986,3108,3.4251251
2986,2248,3.4251251
2986,2194,3.9325066
2986,1635,3.5693893
2986,1639,3.3983421
2986,1350,2.4946694
2986,198,2.679316
2986,3039,3.2715697
2986,2174,3.2314763
2986,3420,3.469636
2986,500,3.2715697
2986,468,3.212596
2986,1387,3.169725
2986,3101,3.2588716
2986,541,4.09654
2986,3189,3.2715697
2986,1208,3.8673158
2986,2076,3.6585093
2986,1885,3.6072917
2986,2133,2.6793485
2986,497,3.212596
2986,232,3.6072917
2986,3952,3.469636
2986,2418,3.2715697
2986,2985,2.679316
2986,2791,3.2715697
2986,141,3.2715697
2986,1593,3.212596
2986,2011,3.121735
2986,587,3.3085866
2986,339,3.212596
2986,2262,3.4251251
2986,492,3.0734324
2986,474,2.9696174
2986,3362,3.737248
2986,3274,2.7464309
2986,2058,2.9696174
2986,1296,3.3983421
2986,2712,3.5693893
2986,2575,3.5693893
2986,1848,3.7251248
2986,307,3.5693893
2986,1960,3.8673158
2986,372,3.6072917
2986,521,3.8707843
2986,2408,3.121735
2986,1221,3.9325066
2986,2375,3.2715697
2986,1769,2.9696174
2986,2542,3.6253328
2986,471,3.212596
2986,3512,3.3983421
2986,3686,3.2588716
2986,247,3.7511625
2986,2347,2.7464309
2986,438,2.2439878
2986,2414,2.8888676
2986,2702,3.5693893
2986,2352,3.6072917
2986,1161,3.5693893
2986,2020,3.3983421
2986,2294,3.2482042
2986,2329,3.5693893
2986,1459,3.5839458
2986,3515,3.2715697
2986,1620,3.6795173
2986,1186,3.5693893
2986,2696,3.2715697
2986,3911,3.2715697
2986,2416,3.2715697
2986,1244,3.4251251
2986,1345,2.4946694
2986,2378,3.2715697
2986,2774,3.212596
2986,3814,3.2715697
2986,3893,3.1299348
2986,574,3.6072917
2986,728,3.2715697
2986,1353,3.212596
2986,1767,3.3983421
2986,45,3.6072917
2986,1446,3.2715697
2986,2501,3.5693893
2986,162,3.77767
2986,2432,3.5693893
2986,1354,3.5693893
2986,753,3.6072917
2986,2252,3.6072917
2986,2803,3.2588716
2986,229,3.469636
2986,2409,3.2134318
2986,1468,3.212596
2986,3302,3.2715697
2986,215,3.3983421
2986,1046,3.3983421
2986,2456,2.438728
2986,799,2.9332438
2986,1482,3.6072917
2986,1904,3.6072917
2986,1758,3.5693893
2986,1277,3.255547
2986,2171,3.4251251
2986,289,3.212596
2986,2445,3.5693893
2986,2168,3.3983421
2986,3045,3.6072917
2986,102,3.2715697
2986,2417,3.6072917
2986,2731,3.5693893
2986,1596,3.5693893
2986,358,3.5693893
2986,1841,3.469636
2986,3790,3.5693893
2986,2589,3.4251251
2986,326,3.5693893
2986,1651,3.5693893
2986,567,3.5693893
2986,2842,3.8163385
2986,498,3.3983421
2986,3732,2.4946694
2986,1511,3.2715697
3004,2797,3.508009
3004,2762,3.4133444
3004,457,3.4235196
3004,1704,3.7535992
3004,1213,3.9158773
3004,1678,3.7535992
3004,1214,3.7492576
3004,1635,3.7535992
3004,380,3.7589383
3004,541,4.181614
3004,1721,3.582552
3004,1059,3.582552
3004,2918,3.600501
3004,2710,3.154642
3004,928,3.7546797
3004,2020,3.582552
3004,663,3.600501
3004,162,3.9143872
3004,1856,3.4022079
3004,85,3.582552
3004,122,3.4023829
3004,1086,3.7878919
3004,2594,3.83392
3004,1111,3.9143872
3011,2797,4.1242366
3011,1968,4.479208
3011,32,4.426508
3011,589,4.3344865
3011,1921,3.8066444
3011,2716,3.9599538
3011,104,4.216728
3011,2640,3.8682203
3011,1214,4.3654847
3011,1197,4.3571615
3011,3868,4.216728
3011,3160,4.393367
3011,2140,4.3756948
3011,2968,4.469778
3011,1221,4.616274
3011,1967,4.0506935
3011,2372,4.216728
3011,1132,4.393367
3022,2797,2.7925618
3022,2762,2.7356822
3022,3654,3.5042381
3022,1953,2.8614326
3022,1527,2.4752095
3022,1198,2.9842515
3022,1912,3.366724
3022,1704,3.0398846
3022,1148,3.370204
3022,349,2.4351115
3022,2628,3.3664203
3022,1220,3.2467637
3022,380,3.1329155
3022,3160,3.0398846
3022,1394,2.846437
3022,3639,2.4741945
3022,2985,2.4558911
3022,2791,2.846437
3022,2991,2.4741945
3022,1242,3.5042381
3022,2872,3.2064037
3022,1199,2.9795456
3022,2924,2.0560265
3022,1224,3.337811
3022,3361,2.846437
3022,2144,2.846437
3022,3256,2.697381
3022,180,2.846437
3022,1218,2.697381
3022,1280,3.0398846
3025,2797,4.22988
3025,2321,4.0153894
3025,1,4.1983376
3025,1380,4.269643
3025,3072,4.0153894
3025,3928,4.1147957
3025,3552,4.0153894
3025,1080,4.0153894
3025,919,4.6983333
3025,1022,4.4545445
3025,1234,4.495585
3025,2657,3.9833455
3025,901,4.2718306
3025,3671,4.0276775
3025,551,3.7419562
3025,1029,4.4545445
3025,1172,4.153501
3025,2791,4.0153894
3025,1230,4.3571672
3025,3363,4.029162
3025,2135,3.5583591
3025,3361,4.0153894
3025,1244,4.153501
3025,265,4.035571
3025,3549,4.431781
3025,3844,3.9789257
3025,2102,4.5472016
3025,3610,4.431781
3025,3845,3.9789257
3025,3602,4.431781
3082,2797,3.2137632
3082,1270,3.0316591
3082,1962,3.5308867
3082,1580,3.2849998
3082,260,3.3951998
3082,2359,3.0199533
3082,1095,3.5308867
3082,1947,3.6548533
3082,3252,3.5308867
3082,562,3.4449687
3082,2890,3.9265356
3082,2302,3.0199533
3082,1573,3.1010566
3082,104,3.0199533
3082,3255,3.4449687
3082,1307,3.3251896
3082,333,3.0199533
3082,435,3.0316591
3082,440,3.3251896
3082,2871,3.6739087
3082,2243,3.33922
3082,1672,3.5308867
3082,527,3.9265356
3082,1639,3.3790927
3082,3257,2.3278112
3082,3388,3.0199533
3082,296,3.7538562
3082,1060,3.4449687
3082,2395,3.0199533
3082,3101,3.3714652
3082,1393,3.3790927
3082,454,3.58223
3082,2950,1.9274385
3082,2463,3.0199533
3082,1294,3.5253792
3082,1956,3.5308867
3082,2423,3.0199533
3082,1235,3.0199533
3082,543,3.4211802
3082,1476,3.4449687
3082,555,3.7415938
3082,2985,2.4915166
3082,2011,3.0316591
3082,3528,3.3790927
3082,647,3.9265356
3082,3107,2.998622
3082,1007,2.356037
3082,419,3.0199533
3082,1222,3.7394114
3082,89,3.092198
3082,281,3.5308867
3082,2005,2.6593761
3082,1250,3.9265356
3082,818,3.0199533
3082,2439,3.5308867
3082,231,3.0199533
3082,2453,3.2492971
3082,3361,3.0199533
3082,502,1.4523722
3082,2072,3.0199533
3082,3071,3.5308867
3082,3404,2.998622
3082,574,3.4449687
3082,2501,3.5308867
3082,1461,3.0199533
3082,3791,3.5308867
3082,3494,3.520146
3082,3733,3.5308867
3082,805,3.5308867
3082,516,3.4718213
3082,2335,3.0199533
3082,2474,3.5308867
3082,1840,3.5308867
3082,234,3.0199533
3114,2797,3.2145271
3114,2858,3.590342
3114,356,4.02598
3114,2746,3.1059213
3114,2692,3.9544864
3114,1060,3.590342
3114,2478,3.2686763
3114,2502,3.1089005
3114,2011,3.1260705
3114,2918,3.2759051
3114,2134,3.2759051
3114,1190,3.6391392
3114,3556,3.590342
3114,1916,3.422182
3114,3893,3.1190596
3114,2282,3.590342
3114,3392,3.2759051
3114,1904,3.590342
3114,1211,3.408176
3114,1546,3.2759051
3114,72,3.590342
3119,2797,3.4294696
3119,2762,3.560238
3119,1246,3.1892943
3119,2947,3.424117
3119,2571,3.6561618
3119,1196,3.9034357
3119,1573,3.6561618
3119,2699,2.849609
3119,1374,3.4458961
3119,3156,2.9473858
3119,3703,3.1481242
3119,2369,3.449501
3119,2054,2.95479
3119,2161,3.0881872
3119,1909,3.2991924
3119,3406,3.371901
3119,3564,3.1119962
3119,2017,2.8035011
3155,2797,3.705347
3155,1259,4.2651134
3155,1246,3.8834615
3155,260,4.1032896
3155,349,3.7526255
3155,1214,3.9736319
3155,527,4.1383057
3155,2174,3.705347
3155,3101,3.8232636
3155,1997,3.4453793
3155,1949,3.8834615
3155,1172,3.7910185
3155,3686,3.8232636
3155,858,4.142718
3155,3256,3.900619
3155,1237,3.8834615
3155,923,3.8834615
3167,2797,3.9933925
3167,1690,2.6156626
3167,1246,4.455126
3167,648,3.5680766
3167,1198,3.935328
3167,1175,3.834992
3167,608,4.671627
3167,3418,3.9266887
3167,2302,3.9848266
3167,356,4.736633
3167,21,4.201048
3167,1097,4.082104
3167,223,3.9848266
3167,2174,3.9933925
3167,1200,4.6685367
3167,442,3.311244
3167,1394,3.9848266
3167,788,3.213193
3167,551,4.5460477
3167,2997,3.9848266
3167,1183,4.563492
3167,3060,4.369208
3167,2985,3.3925729
3167,173,3.3470173
3167,2150,3.9848266
3167,3821,3.9848266
3167,1199,4.367355
3167,2019,3.9266887
3167,2300,3.8213186
3167,1552,3.1482496
3167,1320,4.234641
3167,3267,3.455368
3167,3593,3.311244
3167,3614,3.8877664
3167,1391,3.3006892
3167,293,4.6374173
3167,2378,3.9848266
3167,3860,4.2097073
3167,2972,4.859283
3167,405,3.311244
3167,1285,3.9848266
3167,1306,4.39184
3167,947,3.9848266
3167,482,3.786478
3178,2797,2.8033714
3178,1527,2.1753392
3178,1198,2.6389148
3178,608,3.3836727
3178,1196,3.4434104
3178,1136,2.646278
3178,1193,3.138033
3178,1610,2.674518
3178,3113,2.674518
3178,2688,3.152659
3178,2455,2.143629
3178,1197,3.007063
3178,919,3.64811
3178,1373,2.4731112
3178,1097,3.2375202
3178,2174,2.8033714
3178,1240,2.683377
3178,2657,2.4807887
3178,1876,2.290819
3178,2311,2.8394983
3178,1517,2.646278
3178,1544,2.4811869
3178,3751,3.2054787
3178,110,3.3879762
3178,1179,3.0407157
3178,1779,1.6813555
3178,3703,2.1753392
3178,2968,3.0449471
3178,1242,3.3879762
3178,880,2.1298904
3178,1224,3.586887
3178,2788,2.646278
3178,1275,2.6389148
3178,3404,2.5882301
3178,1924,2.143629
3178,653,2.0812197
3178,3627,2.3487916
3178,2147,3.138033
3178,3932,2.143629
3178,2364,2.1753392
3178,2859,3.5054932
3178,2495,3.4682245
3269,2797,3.6999688
3269,50,3.9477825
3269,3510,3.989686
3269,1500,3.9291582
3269,2324,3.8454857
3269,2628,4.138255
3269,3869,3.7418747
3269,2716,3.807004
3269,1210,4.1933765
3269,2599,3.7418747
3269,296,3.8485975
3269,337,3.7589426
3269,2791,3.7418747
3269,1242,4.0631886
3269,1258,3.7178931
3269,3512,3.663342
3269,553,3.914185
3272,2797,3.5943527
3272,1962,3.563138
3272,3654,3.9063592
3272,95,3.90943
3272,1124,3.563138
3272,260,4.0293875
3272,1653,3.5034523
3272,1806,3.2586555
3272,2100,3.6319947
3272,3148,3.563138
3272,1411,3.563138
3272,2023,3.8077645
3272,3869,3.591927
3272,1831,3.964221
3272,1278,3.7013884
3272,2080,3.9010534
3272,3100,3.563138
3272,2302,3.591927
3272,902,3.5240574
3272,1012,3.7815027
3272,1380,3.633308
3272,2405,3.985548
3272,2407,3.7407298
3272,3153,3.555263
3272,539,3.6470413
3272,2529,3.649383
3272,1307,3.6470413
3272,1080,3.591927
3272,1610,3.90943
3272,2826,3.6601925
3272,780,4.050869
3272,1374,3.7689137
3272,2346,3.370072
3272,1129,3.7533703
3272,3927,3.368218
3272,2622,3.5943527
3272,2701,2.6468477
3272,1197,3.985548
3272,592,3.7780924
3272,2089,3.68265
3272,10,3.7945127
3272,2194,3.8077645
3272,2717,3.7013884
3272,2160,3.689825
3272,2353,3.90943
3272,1347,3.5790458
3272,248,3.591927
3272,1479,3.799695
3272,2371,3.591927
3272,1240,3.964221
3272,1252,3.6257043
3272,317,3.4704065
3272,2311,3.5098343
3272,39,3.6470413
3272,2419,3.9040818
3272,1674,3.7513824
3272,3471,3.6795506
3272,1959,3.5240574
3272,2795,3.591927
3272,3175,3.7097917
3272,1676,3.5992308
3272,168,3.4443421
3272,3101,3.7251215
3272,765,3.6126719
3272,1393,3.5240574
3272,1997,3.5790458
3272,454,3.9040818
3272,2953,3.3827186
3272,1588,3.3827186
3272,628,3.9040818
3272,3194,3.563138
3272,2109,3.591927
3272,2398,3.563138
3272,3062,3.9063592
3272,2922,3.771649
3272,2792,3.591927
3272,3159,3.823584
3272,1208,3.776946
3272,1272,3.776946
3272,1299,3.776946
3272,2193,3.555263
3272,3168,3.3394165
3272,3681,3.771649
3272,2420,3.563138
3272,3788,3.5681396
3272,2985,3.512885
3272,13,3.68265
3272,3643,3.9063592
3272,153,3.474422
3272,879,3.5790458
3272,3081,3.5917635
3272,151,3.667995
3272,1927,3.6169949
3272,1007,3.4124007
3272,1010,3.3827186
3272,355,3.3827186
3272,3735,3.7060618
3272,2126,3.2070885
3272,292,3.58595
3272,3018,3.5790458
3272,2148,3.7013884
3272,1918,4.010894
3272,259,3.733735
3272,1894,3.4586797
3272,1258,3.5790458
3272,1298,3.6177797
3272,2867,3.7013884
3272,1221,3.8077645
3272,3684,3.5240574
3272,1282,3.823584
3272,1286,3.5240574
3272,2468,3.4681735
3272,1552,3.7945127
3272,2135,3.4219203
3272,253,3.3971615
3272,2453,3.5711489
3272,858,3.8077645
3272,688,2.8425436
3272,2490,3.90943
3272,1562,3.4819856
3272,517,3.6168408
3272,2121,3.689825
3272,941,3.5570931
3272,832,3.9040818
3272,1459,3.9498734
3272,2707,3.7251215
3272,830,3.591927
3272,512,3.617673
3272,898,3.6470413
3272,3853,3.563138
3272,2720,2.8409662
3272,2091,3.4121113
3272,923,3.563138
3272,3798,3.7251215
3272,952,3.6386318
3272,3478,3.563138
3272,3682,3.771649
3272,3791,3.563138
3272,2432,3.563138
3272,3698,3.7689137
3272,1465,3.563138
3272,2124,3.591927
3272,1285,3.591927
3272,2670,3.6169949
3272,2747,3.7013884
3272,2022,3.563138
3272,485,3.3173995
3272,3427,3.6013818
3272,2335,3.591927
3272,3653,3.6872997
3272,3937,3.370072
3272,135,3.591927
3272,23,3.7251215
3272,2102,3.9204078
3272,3037,3.783084
3272,1334,3.617673
3272,2530,3.649383
3272,3417,3.7097917
3272,2374,3.6126719
3272,1344,3.8708596
3272,724,3.3971615
3272,451,3.3236089
3272,86,3.3394165
3272,3206,3.584725
3272,61,3.9040818
3272,1006,3.563138
3272,3110,3.563138
3283,2797,3.5735898
3283,1304,3.5819578
3283,2289,3.9494052
3283,1653,3.790907
3283,1256,3.5946178
3283,2529,2.9840026
3283,1210,4.0123124
3283,3269,3.2003417
3283,2105,3.97261
3283,780,3.0931768
3283,3070,3.8680596
3283,1129,3.0469704
3283,2046,2.3135047
3283,3108,3.7672396
3283,1882,2.9840026
3283,2311,3.7367892
3283,442,2.9840026
3283,2009,3.0538344
3283,2012,2.7552705
3283,1215,4.090341
3283,541,4.6643004
3283,3671,3.6503563
3283,1367,2.9127388
3283,3566,3.9494052
3283,1172,3.7672396
3283,2985,3.065331
3283,185,3.0538344
3283,3362,4.3050084
3283,3479,3.4897127
3283,2872,3.987432
3283,2641,3.0197759
3283,3629,3.6575851
3283,951,3.6575851
3283,1320,3.8148384
3283,810,2.4441888
3283,2085,3.4300365
3283,546,1.5097499
3283,2643,3.0197759
3283,3697,3.467043
3283,172,3.467043
3283,1379,3.5819578
3283,458,3.831234
3283,1924,2.532721
3283,29,3.4539833
3283,1862,2.532721
3283,379,2.9840026
3283,3871,3.831234
3283,2921,4.2359195
3283,1232,3.7367892
3309,2797,3.4945025
3309,1968,3.7549634
3309,32,3.7022634
3309,1688,3.7426858
3309,2858,3.7549634
3309,1711,3.317007
3309,3246,3.6691227
3309,2628,3.9792604
3309,2302,3.5350852
3309,1136,3.5350852
3309,2033,3.6017518
3309,2108,3.5661435
3309,1307,3.5661435
3309,2640,3.386672
3309,1210,3.983808
3309,2723,3.1187835
3309,3070,3.737063
3309,1197,3.73594
3309,919,4.060791
3309,1732,3.8286624
3309,1240,3.6203938
3309,595,3.7426858
3309,2657,3.321332
3309,442,3.1392026
3309,3175,3.737063
3309,2145,3.6362429
3309,1084,3.8623085
3309,3671,3.5377202
3309,173,3.386672
3309,610,3.3944416
3309,2700,3.9926004
3309,3877,3.0851412
3309,1242,4.0542274
3309,3479,3.4183145
3309,372,3.7549634
3309,2872,3.855977
3309,1320,3.7627869
3309,2709,3.120492
3309,783,3.7426858
3309,344,3.5350852
3309,2788,3.5350852
3309,2643,3.386672
3309,2288,3.7627869
3309,720,4.279707
3309,1689,3.3885036
3309,1753,3.5350852
3309,405,3.1392026
3309,2247,3.5350852
3309,3698,3.386672
3309,799,3.3977704
3309,2889,3.5350852
3309,2530,3.1392026
3309,3669,3.5350852
3309,1332,3.262352
3311,2797,2.5854359
3311,2762,2.5886817
3311,1028,3.1894917
3311,457,2.711709
3311,1527,2.5475755
3311,2028,3.2971125
3311,608,3.175725
3311,2013,2.9434125
3311,1653,2.8027527
3311,1884,2.9612508
3311,1,3.114615
3311,2858,2.9612508
3311,2571,2.9565353
3311,3265,2.3865647
3311,1358,2.816525
3311,1500,2.6739478
3311,2716,2.5719838
3311,2302,2.6977675
3311,1371,2.5711932
3311,1380,2.5286727
3311,364,2.7189488
3311,3072,2.6977675
3311,2470,2.4409113
3311,2325,2.6977675
3311,3785,2.5719838
3311,2640,2.5711932
3311,1127,2.5556498
3311,1210,3.399148
3311,3113,2.711709
3311,1608,2.711709
3311,1485,2.6977675
3311,1804,3.2795944
3311,2723,2.5271564
3311,2699,2.3063922
3311,2355,3.114615
3311,1129,2.5556498
3311,1214,2.8527436
3311,2613,2.1503358
3311,839,2.711709
3311,2248,2.779085
3311,44,2.9434125
3311,2001,2.8131733
3311,2139,2.5780149
3311,1291,2.9434125
3311,198,2.5282571
3311,1373,2.5711932
3311,3623,2.711709
3311,2115,2.9434125
3311,3868,2.6977675
3311,1425,2.6977675
3311,1438,2.711709
3311,833,2.6977675
3311,1479,2.5795174
3311,2003,2.5719838
3311,2692,3.3548489
3311,296,3.2795944
3311,1544,2.5556498
3311,2012,2.3997946
3311,1372,2.5711932
3311,3450,2.6977675
3311,3101,2.5886817
3311,2683,2.6977675
3311,2798,2.6977675
3311,3689,2.6977675
3311,1586,3.2971125
3311,2106,3.3635235
3311,1617,3.5726972
3311,3040,2.6977675
3311,2406,2.9492168
3311,3576,2.1503358
3311,1717,2.492104
3311,543,2.6383972
3311,2478,2.7181985
3311,1288,3.638812
3311,3441,2.25254
3311,1297,2.6977675
3311,785,2.6977675
3311,524,3.0471692
3311,2469,2.5424063
3311,2985,2.5282571
3311,1895,2.779085
3311,173,2.5711932
3311,1356,2.5711932
3311,2706,2.6977675
3311,587,2.6383972
3311,153,2.2767012
3311,1972,2.3790734
3311,2134,2.6977675
3311,3081,2.7979784
3311,3243,2.6977675
3311,2616,2.3865647
3311,413,2.6977675
3311,1219,2.492104
3311,2021,2.7102275
3311,3863,2.3473365
3311,292,2.2769847
3311,1623,2.3790734
3311,1748,3.0797882
3311,3477,2.9612508
3311,3861,2.6977675
3311,1587,2.9434125
3311,2867,2.5719838
3311,1625,2.913756
3311,934,2.6977675
3311,1320,2.8527436
3311,231,2.6977675
3311,3686,2.5886817
3311,2453,2.4665136
3311,3361,2.6977675
3311,2,2.569026
3311,2702,3.0471692
3311,1047,2.711709
3311,1599,2.5576196
3311,204,2.5576196
3311,2643,2.5711932
3311,3697,2.9565353
3311,1562,2.1632967
3311,2144,2.6977675
3311,1275,2.9434125
3311,1379,2.784905
3311,1030,2.3115683
3311,3663,1.939935
3311,832,2.816525
3311,1991,2.3790734
3311,3444,2.5576196
3311,532,2.4065619
3311,2378,2.6977675
3311,2053,1.788022
3311,784,2.6977675
3311,786,2.711709
3311,180,2.6977675
3311,2789,2.3790734
3311,1464,3.019753
3311,673,1.8624182
3311,805,3.0471692
3311,2082,2.184998
3311,2803,2.5886817
3311,1515,2.816525
3311,2296,2.6977675
3311,426,1.939935
3311,519,2.3473365
3311,542,2.6977675
3311,511,2.8378406
3311,3048,2.6977675
3311,575,2.184998
3311,3308,2.9612508
3311,3401,2.606729
3311,174,2.6977675
3311,3146,2.6977675
3311,1604,2.1283925
3311,3439,1.6251228
3311,2513,2.3790734
3311,1973,2.3790734
3311,1969,2.3790734
3311,2170,2.1283925
3311,2249,2.6977675
3311,2889,2.6977675
3311,1130,2.3790734
3311,801,2.184998
3311,193,3.0471692
3311,2269,3.0471692
3311,2568,2.3865647
3311,3773,2.6977675
3311,481,2.816525
3311,2119,2.3790734
3311,479,2.5576196
3311,2041,1.6335504
3311,2377,2.2989836
3311,724,2.5763354
3311,424,3.0471692
3311,63,2.6977675
3311,2381,2.6977675
3311,1170,2.5576196
3311,3716,2.3865647
3311,548,2.5576196
3311,1581,2.6977675
3311,3036,2.7397354
3311,3041,2.6977675
3311,1323,2.3790734
3311,3669,2.6977675
3311,1993,2.3790734
3311,3063,2.5886817
3311,2196,2.5576196
3311,166,2.9612508
3336,2797,2.5855813
3336,588,2.9305887
3336,1246,2.8879545
3336,648,2.3143067
3336,1198,2.5976524
3336,50,3.0865517
3336,1279,2.8020363
3336,3020,2.5449967
3336,1,2.9554005
3336,2100,2.5251274
3336,3252,2.8879545
3336,25,2.7111251
3336,3452,2.430718
3336,2628,2.9798207
3336,1256,2.8574119
3336,2716,2.454629
3336,2407,2.5499673
3336,3072,2.518713
3336,3591,2.8020363
3336,1608,2.6449378
3336,1485,2.518713
3336,2723,2.0875392
3336,750,3.895455
3336,866,3.206276
3336,3717,1.9938064
3336,3070,2.7206907
3336,3699,2.5329447
3336,2717,2.454629
3336,2746,2.4059062
3336,1373,2.4435306
3336,1792,2.6449378
3336,910,2.7887635
3336,3247,2.7887635
3336,2642,2.4435306
3336,2722,2.6537962
3336,3052,2.518713
3336,296,3.12038
3336,3175,2.7206907
3336,3448,2.803854
3336,765,2.8020363
3336,16,2.9142628
3336,350,2.6483889
3336,1393,2.7111251
3336,3249,2.703498
3336,541,3.6705928
3336,316,2.4435306
3336,903,3.028572
3336,2423,2.518713
3336,1717,2.319211
3336,708,2.6572223
3336,3068,2.8879545
3336,785,2.518713
3336,524,2.8879545
3336,969,3.3862724
3336,1779,1.7159371
3336,2763,2.6449378
3336,2369,2.6572223
3336,3386,3.1844306
3336,904,3.028572
3336,2918,2.518713
3336,3528,2.7111251
3336,905,2.518713
3336,276,2.6572223
3336,836,2.382668
3336,2567,2.518713
3336,1693,2.8879545
3336,15,2.5665336
3336,3809,2.518713
3336,1222,3.137898
3336,1242,3.137898
3336,112,2.0553095
3336,3018,2.0754218
3336,1513,2.518713
3336,2411,2.5449967
3336,1729,3.12038
3336,432,2.5209107
3336,2005,2.1675625
3336,1199,2.8001833
3336,1298,2.8344789
3336,2366,2.3880253
3336,1587,2.5976524
3336,1250,3.3368082
3336,3684,2.7111251
3336,1173,2.8879545
3336,1552,2.382668
3336,1094,3.1516929
3336,2439,2.8879545
3336,1320,2.8538659
3336,986,2.2106304
3336,3614,2.6572223
3336,552,2.0875392
3336,438,1.8844557
3336,2976,2.11737
3336,2,2.1675625
3336,1047,2.6449378
3336,204,2.4217515
3336,3365,3.08855
3336,3708,2.319211
3336,1100,2.430718
3336,832,2.9142628
3336,848,2.8879545
3336,3619,2.518713
3336,852,2.6572223
3336,2378,2.518713
3336,1833,2.0920496
3336,786,2.6449378
3336,2316,2.7111251
3336,45,2.8020363
3336,3263,2.518713
3336,1569,2.6572223
3336,2110,2.8383553
3336,694,2.4217515
3336,697,2.7111251
3336,673,1.7845147
3336,3791,2.8879545
3336,1119,2.8879545
3336,2124,2.518713
3336,74,2.7111251
3336,485,1.8844557
3336,556,3.255415
3336,2335,2.518713
3336,1614,2.518713
3336,3457,2.8879545
3336,135,2.518713
3336,2889,2.518713
3336,1217,3.3368082
3336,2474,2.8879545
3336,2401,3.08855
3336,1503,2.518713
3336,2241,2.518713
3336,2374,2.8020363
3336,2328,2.0754218
3336,544,2.4217515
3386,2797,3.4241672
3386,1090,3.9399462
3386,2858,3.8089328
3386,2324,3.8089328
3386,2959,3.723092
3386,356,4.1385674
3386,2841,3.6403127
3386,3948,3.3895664
3386,1060,3.8089328
3386,3174,3.8089328
3386,16,3.8510776
3386,2106,3.9399462
3386,1721,3.5520453
3386,2580,3.638163
3386,2805,3.5940375
3386,2763,3.2015057
3386,3081,3.202982
3386,1693,3.723092
3386,3863,2.7858157
3386,3752,3.3895664
3386,493,3.9443583
3386,3513,3.8510776
3386,1094,3.7250848
3386,2333,3.723092
3386,3534,3.3895664
3386,2329,3.723092
3386,3515,3.3895664
3386,3538,3.3895664
3386,2501,3.723092
3386,3324,3.3895664
3401,2797,3.005147
3401,1259,3.7527122
3401,648,2.6105552
3401,1198,2.9778066
3401,1378,3.170308
3401,2028,3.6548982
3401,2359,3.0273046
3401,318,3.404955
3401,1653,3.1605382
